       Step     Time          Energy         fmax
GPMin:    3 00:07:41       -5.652211        0.0583
GPMin:    4 00:07:47       -5.661600        0.0231
GPMin:    5 00:07:53       -5.663985        0.0215
GPMin:    6 00:07:59       -5.666568        0.0232
GPMin:    7 00:08:05       -5.672581        0.0276
GPMin:    8 00:08:20       -5.681262        0.0890
GPMin:    9 00:08:35       -5.683917        0.0743
GPMin:   10 00:08:51       -5.685894        0.0683
GPMin:   11 00:09:21       -5.693532        0.1042
GPMin:   12 00:09:26       -5.704661        0.0484
GPMin:   13 00:09:32       -5.712802        0.0610
GPMin:   14 00:09:39       -5.719773        0.0634
GPMin:   15 00:09:45       -5.731652        0.0662
GPMin:   16 00:09:52       -5.746131        0.0612
GPMin:   17 00:09:58       -5.760582        0.0544
GPMin:   18 00:10:04       -5.774573        0.0543
GPMin:   19 00:10:11       -5.793480        0.0565
GPMin:   20 00:10:17       -5.814256        0.0674
GPMin:   21 00:10:23       -5.836807        0.0744
GPMin:   22 00:10:30       -5.857315        0.0584
GPMin:   23 00:10:35       -5.867368        0.0295
GPMin:   24 00:10:41       -5.869983        0.0245
GPMin:   25 00:10:46       -5.872410        0.0166
       Step     Time          Energy         fmax
GPMin:    0 00:10:56       -5.454167        0.3220
GPMin:    1 00:11:03       -5.566250        0.1693
GPMin:    2 00:11:10       -5.626811        0.0987
GPMin:    3 00:11:17       -5.652199        0.0583
GPMin:    4 00:11:23       -5.661576        0.0231
GPMin:    5 00:11:29       -5.663950        0.0214
GPMin:    6 00:11:35       -5.666518        0.0231
GPMin:    7 00:11:41       -5.672525        0.0275
GPMin:    8 00:11:56       -5.681077        0.0893
GPMin:    9 00:12:11       -5.683732        0.0747
GPMin:   10 00:12:27       -5.685717        0.0686
GPMin:   11 00:12:56       -5.693135        0.1066
GPMin:   12 00:13:03       -5.704443        0.0489
GPMin:   13 00:13:09       -5.712748        0.0626
GPMin:   14 00:13:16       -5.720168        0.0651
GPMin:   15 00:13:22       -5.731518        0.0602
GPMin:   16 00:13:28       -5.745353        0.0556
GPMin:   17 00:13:34       -5.758846        0.0529
GPMin:   18 00:13:41       -5.773038        0.0537
GPMin:   19 00:13:47       -5.790729        0.0556
GPMin:   20 00:13:53       -5.810602        0.0644
GPMin:   21 00:14:00       -5.833345        0.0731
GPMin:   22 00:14:06       -5.857446        0.0578
GPMin:   23 00:14:12       -5.867382        0.0299
GPMin:   24 00:14:18       -5.869820        0.0257
GPMin:   25 00:14:24       -5.872227        0.0171
       Step     Time          Energy         fmax
GPMin:    0 00:14:33       -5.336785        0.2516
GPMin:    1 00:14:41       -5.500615        0.2199
GPMin:    2 00:14:48       -5.604082        0.1763
GPMin:    3 00:14:55       -5.670799        0.1092
GPMin:    4 00:15:02       -5.698142        0.0615
GPMin:    5 00:15:08       -5.706448        0.0430
GPMin:    6 00:15:14       -5.712409        0.0378
GPMin:    7 00:15:20       -5.717849        0.0345
GPMin:    8 00:15:25       -5.722639        0.0390
GPMin:    9 00:15:31       -5.729782        0.0425
GPMin:   10 00:15:37       -5.740731        0.0552
GPMin:   11 00:15:44       -5.751944        0.0593
GPMin:   12 00:15:50       -5.771135        0.0575
GPMin:   13 00:15:57       -5.787745        0.0682
GPMin:   14 00:16:03       -5.812026        0.0727
GPMin:   15 00:16:10       -5.836354        0.0740
GPMin:   16 00:16:16       -5.855934        0.0628
GPMin:   17 00:16:22       -5.866425        0.0312
GPMin:   18 00:16:28       -5.870043        0.0240
GPMin:   19 00:16:34       -5.872009        0.0193
       Step     Time          Energy         fmax
GPMin:    0 00:16:43       -5.336785        0.2517
GPMin:    1 00:16:51       -5.500611        0.2199
GPMin:    2 00:16:58       -5.604068        0.1763
GPMin:    3 00:17:05       -5.670786        0.1092
GPMin:    4 00:17:11       -5.698136        0.0615
GPMin:    5 00:17:18       -5.706442        0.0430
GPMin:    6 00:17:23       -5.712401        0.0378
GPMin:    7 00:17:29       -5.717841        0.0346
GPMin:    8 00:17:34       -5.722627        0.0390
GPMin:    9 00:17:40       -5.729766        0.0425
