       Step     Time          Energy         fmax
GPMin:    9 21:45:03       -4.841159        0.0345
GPMin:   10 21:45:07       -4.844214        0.0177
       Step     Time          Energy         fmax
GPMin:    0 21:45:18       -4.322367        0.3181
GPMin:    1 21:45:23       -4.432396        0.0878
GPMin:    2 21:45:29       -4.455383        0.0567
GPMin:    3 21:45:35       -4.464228        0.0508
GPMin:    4 21:45:40       -4.469875        0.0310
GPMin:    5 21:45:45       -4.472411        0.0261
GPMin:    6 21:45:50       -4.473987        0.0099
       Step     Time          Energy         fmax
GPMin:    0 21:46:01       -4.164946        0.7040
GPMin:    1 21:46:07       -4.382368        0.1380
GPMin:    2 21:46:13       -4.412255        0.1162
GPMin:    3 21:46:19       -4.447796        0.0815
GPMin:    4 21:46:23       -4.460675        0.0449
GPMin:    5 21:46:28       -4.464341        0.0364
GPMin:    6 21:46:33       -4.468835        0.0222
GPMin:    7 21:46:38       -4.471570        0.0149
       Step     Time          Energy         fmax
GPMin:    0 21:46:46       -4.683786        0.1971
GPMin:    1 21:46:51       -4.774728        0.1164
GPMin:    2 21:46:56       -4.793575        0.2440
GPMin:    3 21:47:01       -4.810459        0.1226
GPMin:    4 21:47:06       -4.820983        0.0511
GPMin:    5 21:47:11       -4.831076        0.0735
GPMin:    6 21:47:16       -4.844930        0.0953
GPMin:    7 21:47:21       -4.856145        0.0649
GPMin:    8 21:47:26       -4.863963        0.0609
GPMin:    9 21:47:30       -4.872410        0.0550
GPMin:   10 21:47:34       -4.883134        0.0442
GPMin:   11 21:47:39       -4.888805        0.0274
GPMin:   12 21:47:43       -4.890012        0.0107
       Step     Time          Energy         fmax
GPMin:    0 21:47:52       -4.667500        0.2638
GPMin:    1 21:47:57       -4.762539        0.1999
GPMin:    2 21:48:02       -4.806809        0.1260
GPMin:    3 21:48:07       -4.832345        0.0991
GPMin:    4 21:48:11       -4.846835        0.0739
GPMin:    5 21:48:16       -4.853114        0.0787
GPMin:    6 21:48:21       -4.859107        0.0655
GPMin:    7 21:48:25       -4.868308        0.0615
GPMin:    8 21:48:29       -4.879121        0.0472
GPMin:    9 21:48:34       -4.886239        0.0288
GPMin:   10 21:48:38       -4.889320        0.0115
       Step     Time          Energy         fmax
GPMin:    0 21:48:47       -4.690410        0.3140
GPMin:    1 21:48:52       -4.778259        0.1452
GPMin:    2 21:48:57       -4.786160        0.2335
GPMin:    3 21:49:02       -4.799298        0.1648
GPMin:    4 21:49:07       -4.807329        0.0734
GPMin:    5 21:49:12       -4.815057        0.0510
GPMin:    6 21:49:17       -4.826252        0.0646
GPMin:    7 21:49:23       -4.839124        0.0630
GPMin:    8 21:49:28       -4.857547        0.0648
GPMin:    9 21:49:33       -4.871289        0.0667
GPMin:   10 21:49:38       -4.878408        0.0471
GPMin:   11 21:49:42       -4.885594        0.0387
GPMin:   12 21:49:47       -4.889325        0.0251
GPMin:   13 21:49:51       -4.890070        0.0093
       Step     Time          Energy         fmax
GPMin:    0 21:49:59       -4.784838        0.2440
GPMin:    1 21:50:04       -4.834585        0.2085
GPMin:    2 21:50:10       -4.869091        0.1142
GPMin:    3 21:50:15       -4.880001        0.1128
GPMin:    4 21:50:25       -4.889200        0.0260
GPMin:    5 21:50:34       -4.890066        0.0036
       Step     Time          Energy         fmax
GPMin:    0 21:50:42       -4.698528        0.2199
GPMin:    1 21:50:47       -4.730308        0.2803
GPMin:    2 21:50:53       -4.774646        0.2220
GPMin:    3 21:50:58       -4.790395        0.2044
GPMin:    4 21:51:02       -4.806475        0.1550
GPMin:    5 21:51:07       -4.820023        0.0502
GPMin:    6 21:51:12       -4.826969        0.0837
GPMin:    7 21:51:17       -4.838239        0.1021
GPMin:    8 21:51:23       -4.852663        0.0961
GPMin:    9 21:51:28       -4.862663        0.0922
GPMin:   10 21:51:32       -4.870553        0.0765
GPMin:   11 21:51:37       -4.881679        0.0461
GPMin:   12 21:51:41       -4.887809        0.0233
GPMin:   13 21:51:45       -4.889515        0.0169
       Step     Time          Energy         fmax
GPMin:    0 21:51:53       -4.301005        0.6430
GPMin:    1 21:51:59       -4.484215        0.2801
GPMin:    2 21:52:04       -4.588986        0.2216
GPMin:    3 21:52:09       -4.672054        0.2159
GPMin:    4 21:52:15       -4.742655        0.1797
GPMin:    5 21:52:20       -4.782101        0.0955
GPMin:    6 21:52:25       -4.790568        0.0349
GPMin:    7 21:52:28       -4.792685        0.0323
GPMin:    8 21:52:33       -4.794790        0.0299
GPMin:    9 21:52:37       -4.796430        0.0197
       Step     Time          Energy         fmax
GPMin:    0 21:52:45       -4.346012        0.6644
GPMin:    1 21:52:51       -4.519878        0.1169
GPMin:    2 21:52:56       -4.547013        0.1498
GPMin:    3 21:53:01       -4.604353        0.1341
GPMin:    4 21:53:07       -4.654246        0.1422
GPMin:    5 21:53:12       -4.710057        0.1226
GPMin:    6 21:53:17       -4.757557        0.1062
GPMin:    7 21:53:23       -4.788999        0.0568
GPMin:    8 21:53:27       -4.799468        0.0416
GPMin:    9 21:53:32       -4.804924        0.0459
GPMin:   10 21:53:36       -4.810475        0.0417
GPMin:   11 21:53:40       -4.815617        0.0327
GPMin:   12 21:53:45       -4.820732        0.0342
GPMin:   13 21:53:50       -4.829016        0.0443
GPMin:   14 21:53:55       -4.844635        0.0533
GPMin:   15 21:54:00       -4.863185        0.0485
GPMin:   16 21:54:05       -4.874355        0.0390
GPMin:   17 21:54:10       -4.879146        0.0369
GPMin:   18 21:54:14       -4.882562        0.0367
GPMin:   19 21:54:18       -4.886967        0.0291
GPMin:   20 21:54:23       -4.889140        0.0143
       Step     Time          Energy         fmax
GPMin:    0 21:54:32       -4.354995        0.5727
GPMin:    1 21:54:38       -4.553026        0.1964
GPMin:    2 21:54:43       -4.648646        0.1792
GPMin:    3 21:54:48       -4.717137        0.1422
GPMin:    4 21:54:53       -4.761962        0.0820
GPMin:    5 21:54:58       -4.779791        0.0661
GPMin:    6 21:55:02       -4.787130        0.0361
GPMin:    7 21:55:06       -4.790210        0.0193
       Step     Time          Energy         fmax
GPMin:    0 21:55:14       -4.714188        0.2158
GPMin:    1 21:55:20       -4.745134        0.2865
GPMin:    2 21:55:26       -4.767998        0.1716
GPMin:    3 21:55:32       -4.784786        0.0548
GPMin:    4 21:55:37       -4.788711        0.0749
GPMin:    5 21:55:43       -4.791422        0.0786
GPMin:    6 21:55:48       -4.795056        0.0560
GPMin:    7 21:55:53       -4.796969        0.0438
GPMin:    8 21:56:08       -4.803085        0.0916
GPMin:    9 21:56:14       -4.811764        0.0529
GPMin:   10 21:56:19       -4.818381        0.0756
GPMin:   11 21:56:24       -4.825527        0.1692
GPMin:   12 21:56:30       -4.839801        0.1360
GPMin:   13 21:56:35       -4.842742        0.1300
GPMin:   14 21:56:40       -4.845406        0.0922
GPMin:   15 21:56:44       -4.853193        0.0568
GPMin:   16 21:56:49       -4.865750        0.0542
GPMin:   17 21:56:53       -4.878272        0.0412
GPMin:   18 21:56:57       -4.886841        0.0270
GPMin:   19 21:57:02       -4.889669        0.0186
       Step     Time          Energy         fmax
GPMin:    0 21:57:10       -4.197278        0.8132
GPMin:    1 21:57:17       -4.425035        0.2086
GPMin:    2 21:57:22       -4.504994        0.1866
GPMin:    3 21:57:28       -4.592012        0.1517
GPMin:    4 21:57:33       -4.657615        0.1287
GPMin:    5 21:57:38       -4.710024        0.1212
GPMin:    6 21:57:43       -4.757884        0.1066
GPMin:    7 21:57:48       -4.795902        0.0908
GPMin:    8 21:57:53       -4.822739        0.0618
GPMin:    9 21:57:58       -4.836923        0.0410
GPMin:   10 21:58:03       -4.842096        0.0360
GPMin:   11 21:58:07       -4.844116        0.0215
GPMin:   12 21:58:11       -4.845235        0.0203
GPMin:   13 21:58:16       -4.846403        0.0229
GPMin:   14 21:58:20       -4.847585        0.0243
GPMin:   15 21:58:24       -4.849392        0.0329
GPMin:   16 21:58:29       -4.852673        0.0446
GPMin:   17 21:58:32       -4.860762        0.0505
GPMin:   18 21:58:37       -4.870654        0.0454
GPMin:   19 21:58:41       -4.879091        0.0383
GPMin:   20 21:58:45       -4.884696        0.0302
GPMin:   21 21:58:49       -4.888501        0.0191
       Step     Time          Energy         fmax
GPMin:    0 21:58:59       -4.276572        0.1952
GPMin:    1 21:59:04       -4.383990        0.1794
GPMin:    2 21:59:09       -4.445706        0.0848
GPMin:    3 21:59:14       -4.453291        0.0336
GPMin:    4 21:59:18       -4.454819        0.0176
       Step     Time          Energy         fmax
GPMin:    0 21:59:26       -4.653686        0.3268
GPMin:    1 21:59:32       -4.726539        0.1509
GPMin:    2 21:59:37       -4.762668        0.1299
GPMin:    3 21:59:42       -4.768776        0.1801
GPMin:    4 21:59:47       -4.786578        0.0475
GPMin:    5 21:59:52       -4.794506        0.0348
GPMin:    6 21:59:56       -4.798318        0.0166
       Step     Time          Energy         fmax
GPMin:    0 22:00:03       -4.698528        0.2202
GPMin:    1 22:00:08       -4.730193        0.2805
GPMin:    2 22:00:13       -4.774707        0.2214
GPMin:    3 22:00:19       -4.790378        0.2047
GPMin:    4 22:00:24       -4.806478        0.1551
GPMin:    5 22:00:28       -4.820025        0.0502
GPMin:    6 22:00:33       -4.826970        0.0840
GPMin:    7 22:00:38       -4.838242        0.1021
GPMin:    8 22:00:43       -4.852664        0.0961
GPMin:    9 22:00:49       -4.862669        0.0921
GPMin:   10 22:00:53       -4.870558        0.0765
GPMin:   11 22:00:57       -4.881685        0.0461
GPMin:   12 22:01:02       -4.887811        0.0233
GPMin:   13 22:01:06       -4.889515        0.0168
       Step     Time          Energy         fmax
GPMin:    0 22:01:13       -4.668574        0.2614
GPMin:    1 22:01:18       -4.759553        0.1276
GPMin:    2 22:01:24       -4.788226        0.1200
GPMin:    3 22:01:29       -4.804661        0.0941
GPMin:    4 22:01:33       -4.817021        0.0392
GPMin:    5 22:01:38       -4.823100        0.0619
GPMin:    6 22:01:43       -4.828699        0.1249
GPMin:    7 22:01:48       -4.837846        0.0647
GPMin:    8 22:01:53       -4.842026        0.0601
GPMin:    9 22:01:58       -4.843641        0.0427
GPMin:   10 22:02:02       -4.844961        0.0187
       Step     Time          Energy         fmax
GPMin:    0 22:02:10       -4.497012        0.2166
GPMin:    1 22:02:16       -4.575590        0.1697
GPMin:    2 22:02:21       -4.648926        0.1500
GPMin:    3 22:02:26       -4.734697        0.1471
GPMin:    4 22:02:30       -4.810034        0.1412
GPMin:    5 22:02:35       -4.861045        0.1054
GPMin:    6 22:02:40       -4.882884        0.0883
GPMin:    7 22:02:45       -4.901851        0.0749
GPMin:    8 22:02:49       -4.916290        0.0394
GPMin:    9 22:02:54       -4.922023        0.0440
GPMin:   10 22:02:58       -4.927302        0.0457
GPMin:   11 22:03:02       -4.931053        0.0249
GPMin:   12 22:03:06       -4.932474        0.0150
       Step     Time          Energy         fmax
GPMin:    0 22:03:14       -4.762533        0.2830
GPMin:    1 22:03:19       -4.785871        0.3318
GPMin:    2 22:03:25       -4.812301        0.2144
GPMin:    3 22:03:31       -4.853077        0.1159
GPMin:    4 22:03:40       -4.871210        0.0979
GPMin:    5 22:03:44       -4.881361        0.0734
GPMin:    6 22:03:49       -4.885647        0.0755
GPMin:    7 22:03:53       -4.889307        0.0251
GPMin:    8 22:03:58       -4.889889        0.0062
       Step     Time          Energy         fmax
GPMin:    0 22:04:05       -4.348609        0.4092
GPMin:    1 22:04:10       -4.480088        0.2526
GPMin:    2 22:04:16       -4.580435        0.1839
GPMin:    3 22:04:21       -4.642129        0.1574
GPMin:    4 22:04:26       -4.721450        0.1511
GPMin:    5 22:04:31       -4.796480        0.1518
GPMin:    6 22:04:35       -4.852385        0.1319
GPMin:    7 22:04:40       -4.881858        0.0822
GPMin:    8 22:04:45       -4.896239        0.1046
GPMin:    9 22:04:50       -4.912363        0.0835
GPMin:   10 22:04:54       -4.923421        0.0382
GPMin:   11 22:04:58       -4.927724        0.0243
GPMin:   12 22:05:02       -4.929642        0.0291
GPMin:   13 22:05:06       -4.931382        0.0229
GPMin:   14 22:05:10       -4.932346        0.0128
       Step     Time          Energy         fmax
GPMin:    0 22:05:18       -4.288772        0.5435
GPMin:    1 22:05:23       -4.418678        0.0812
GPMin:    2 22:05:28       -4.427628        0.0505
GPMin:    3 22:05:32       -4.434215        0.0424
GPMin:    4 22:05:37       -4.445561        0.0465
GPMin:    5 22:05:41       -4.452599        0.0257
GPMin:    6 22:05:45       -4.457084        0.0191
       Step     Time          Energy         fmax
GPMin:    0 22:05:52       -4.408923        0.2560
GPMin:    1 22:05:57       -4.442365        0.1169
GPMin:    2 22:06:02       -4.454730        0.0756
GPMin:    3 22:06:12       -4.461038        0.0389
GPMin:    4 22:06:17       -4.462898        0.0533
GPMin:    5 22:06:31       -4.485646        0.0986
GPMin:    6 22:06:36       -4.533230        0.1129
GPMin:    7 22:06:41       -4.610212        0.1353
GPMin:    8 22:06:45       -4.702293        0.1617
GPMin:    9 22:06:50       -4.801153        0.1637
GPMin:   10 22:06:55       -4.879963        0.1273
GPMin:   11 22:06:59       -4.917405        0.0585
GPMin:   12 22:07:03       -4.923085        0.0333
GPMin:   13 22:07:07       -4.924334        0.0338
GPMin:   14 22:07:11       -4.929376        0.0202
GPMin:   15 22:07:14       -4.932248        0.0140
       Step     Time          Energy         fmax
GPMin:    0 22:07:21       -4.714188        0.2158
GPMin:    1 22:07:28       -4.745123        0.2866
GPMin:    2 22:07:33       -4.768012        0.1714
GPMin:    3 22:07:38       -4.784777        0.0549
GPMin:    4 22:07:44       -4.788734        0.0747
GPMin:    5 22:07:49       -4.791415        0.0787
GPMin:    6 22:07:55       -4.795051        0.0560
GPMin:    7 22:07:59       -4.796968        0.0438
GPMin:    8 22:08:15       -4.803097        0.0914
GPMin:    9 22:08:20       -4.811767        0.0530
GPMin:   10 22:08:25       -4.818365        0.0758
GPMin:   11 22:08:30       -4.825528        0.1694
GPMin:   12 22:08:36       -4.839801        0.1361
GPMin:   13 22:08:42       -4.842733        0.1303
GPMin:   14 22:08:47       -4.845438        0.0919
GPMin:   15 22:08:52       -4.853222        0.0567
GPMin:   16 22:08:56       -4.865773        0.0542
GPMin:   17 22:09:01       -4.878299        0.0412
GPMin:   18 22:09:05       -4.886853        0.0269
GPMin:   19 22:09:09       -4.889671        0.0186
       Step     Time          Energy         fmax
GPMin:    0 22:09:23       -4.020036        0.2264
GPMin:    1 22:09:29       -4.111418        0.0941
GPMin:    2 22:09:36       -4.113011        0.0969
GPMin:    3 22:09:49       -4.117301        0.1663
GPMin:    4 22:09:58       -4.200665        0.1849
GPMin:    5 22:10:04       -4.270711        0.1157
GPMin:    6 22:10:08       -4.317638        0.0966
GPMin:    7 22:10:13       -4.334978        0.1008
GPMin:    8 22:10:18       -4.362385        0.0804
GPMin:    9 22:10:22       -4.373981        0.0774
GPMin:   10 22:10:27       -4.383626        0.0725
GPMin:   11 22:10:32       -4.429949        0.0472
GPMin:   12 22:10:37       -4.442021        0.0537
GPMin:   13 22:10:41       -4.449540        0.0477
GPMin:   14 22:10:46       -4.456475        0.0321
GPMin:   15 22:10:50       -4.460837        0.0441
GPMin:   16 22:10:55       -4.471274        0.0555
GPMin:   17 22:11:00       -4.493705        0.0673
GPMin:   18 22:11:05       -4.539206        0.1050
GPMin:   19 22:11:09       -4.608562        0.1387
GPMin:   20 22:11:14       -4.691628        0.1556
GPMin:   21 22:11:19       -4.773735        0.1533
GPMin:   22 22:11:24       -4.837539        0.1173
GPMin:   23 22:11:29       -4.866177        0.0794
GPMin:   24 22:11:33       -4.873821        0.1142
GPMin:   25 22:11:37       -4.888497        0.1115
GPMin:   26 22:11:41       -4.904902        0.0618
GPMin:   27 22:11:45       -4.915087        0.0445
GPMin:   28 22:11:50       -4.920235        0.0431
GPMin:   29 22:11:54       -4.924263        0.0442
GPMin:   30 22:11:58       -4.927389        0.0311
GPMin:   31 22:12:02       -4.929674        0.0265
GPMin:   32 22:12:06       -4.931553        0.0231
GPMin:   33 22:12:09       -4.932992        0.0185
       Step     Time          Energy         fmax
GPMin:    0 22:12:22       -4.590438        0.5292
GPMin:    1 22:12:28       -4.770536        0.1569
GPMin:    2 22:12:33       -4.788840        0.0790
GPMin:    3 22:12:37       -4.796989        0.0408
GPMin:    4 22:12:42       -4.801174        0.0577
GPMin:    5 22:12:46       -4.806887        0.0373
GPMin:    6 22:12:51       -4.813785        0.0336
GPMin:    7 22:12:55       -4.822385        0.0401
GPMin:    8 22:13:01       -4.834504        0.0441
GPMin:    9 22:13:06       -4.854107        0.0574
GPMin:   10 22:13:11       -4.871417        0.0481
GPMin:   11 22:13:16       -4.879908        0.0434
GPMin:   12 22:13:21       -4.883788        0.0330
GPMin:   13 22:13:24       -4.888397        0.0188
       Step     Time          Energy         fmax
GPMin:    0 22:13:32       -4.748448        0.2881
GPMin:    1 22:13:38       -4.774012        0.3499
GPMin:    2 22:13:43       -4.815678        0.1666
GPMin:    3 22:13:48       -4.848189        0.1164
GPMin:    4 22:13:58       -4.865961        0.0897
GPMin:    5 22:14:02       -4.875881        0.0866
GPMin:    6 22:14:07       -4.883486        0.0822
GPMin:    7 22:14:11       -4.889218        0.0202
GPMin:    8 22:14:16       -4.889771        0.0087
       Step     Time          Energy         fmax
GPMin:    0 22:14:24       -4.606279        0.2157
GPMin:    1 22:14:30       -4.690879        0.1751
GPMin:    2 22:14:35       -4.751808        0.1343
GPMin:    3 22:14:41       -4.774531        0.0943
GPMin:    4 22:14:46       -4.779441        0.0719
GPMin:    5 22:14:51       -4.784675        0.0257
GPMin:    6 22:14:55       -4.787450        0.0159
