       Step     Time          Energy         fmax
GPMin:    0 20:22:07       -3.176195        1.3484
GPMin:    1 20:22:15       -4.016449        0.6014
GPMin:    2 20:22:22       -4.293244        0.2551
GPMin:    3 20:22:30       -4.358957        0.0990
GPMin:    4 20:22:35       -4.368253        0.1255
GPMin:    5 20:22:40       -4.381243        0.1065
GPMin:    6 20:23:00       -4.406135        0.1111
GPMin:    7 20:23:12       -4.411320        0.1045
GPMin:    8 20:23:25       -4.417378        0.1426
GPMin:    9 20:23:30       -4.426477        0.0775
GPMin:   10 20:23:35       -4.431665        0.0818
GPMin:   11 20:23:41       -4.453273        0.0575
GPMin:   12 20:23:46       -4.455799        0.0631
GPMin:   13 20:23:53       -4.546193        0.2461
GPMin:   14 20:23:59       -4.568709        0.3116
GPMin:   15 20:24:05       -4.593122        0.3342
GPMin:   16 20:24:11       -4.654160        0.3086
GPMin:   17 20:24:16       -4.726938        0.2696
GPMin:   18 20:24:22       -4.782509        0.2017
GPMin:   19 20:24:28       -4.818090        0.1151
GPMin:   20 20:24:34       -4.837031        0.0898
GPMin:   21 20:24:39       -4.847577        0.0902
GPMin:   22 20:24:46       -4.858260        0.0740
GPMin:   23 20:24:51       -4.865583        0.0583
GPMin:   24 20:24:56       -4.872649        0.0563
GPMin:   25 20:25:02       -4.877947        0.0473
GPMin:   26 20:25:08       -4.882170        0.0366
GPMin:   27 20:25:13       -4.885234        0.0384
GPMin:   28 20:25:19       -4.888015        0.0340
GPMin:   29 20:25:24       -4.888731        0.0248
GPMin:   30 20:25:29       -4.889509        0.0138
       Step     Time          Energy         fmax
GPMin:    0 20:25:39       -3.171757        1.3418
GPMin:    1 20:25:45       -4.011769        0.5989
GPMin:    2 20:25:51       -4.288642        0.2561
GPMin:    3 20:25:56       -4.353974        0.0970
GPMin:    4 20:26:01       -4.363360        0.1245
GPMin:    5 20:26:06       -4.376484        0.1080
GPMin:    6 20:26:26       -4.401269        0.1111
GPMin:    7 20:26:43       -4.407234        0.1002
GPMin:    8 20:26:59       -4.410962        0.1675
GPMin:    9 20:27:06       -4.423312        0.1000
GPMin:   10 20:27:12       -4.428318        0.0899
GPMin:   11 20:27:41       -4.457631        0.1333
GPMin:   12 20:27:48       -4.464115        0.0678
GPMin:   13 20:28:04       -4.518596        0.1834
GPMin:   14 20:28:12       -4.558591        0.2056
GPMin:   15 20:28:18       -4.581192        0.2101
GPMin:   16 20:28:25       -4.737271        0.1498
GPMin:   17 20:28:32       -4.778677        0.1681
GPMin:   18 20:28:39       -4.786034        0.2275
GPMin:   19 20:28:45       -4.807949        0.1860
GPMin:   20 20:28:50       -4.831498        0.1077
GPMin:   21 20:28:56       -4.841358        0.0989
GPMin:   22 20:29:02       -4.852221        0.0912
GPMin:   23 20:29:07       -4.867279        0.0603
GPMin:   24 20:29:12       -4.875830        0.0454
GPMin:   25 20:29:18       -4.879340        0.0401
GPMin:   26 20:29:23       -4.883009        0.0363
GPMin:   27 20:29:29       -4.885615        0.0313
GPMin:   28 20:29:33       -4.887378        0.0333
GPMin:   29 20:29:38       -4.888943        0.0210
GPMin:   30 20:29:42       -4.889182        0.0164
       Step     Time          Energy         fmax
GPMin:    0 20:29:51       -3.165076        1.3541
GPMin:    1 20:29:57       -4.006915        0.6025
GPMin:    2 20:30:03       -4.284416        0.2575
GPMin:    3 20:30:09       -4.350217        0.0972
GPMin:    4 20:30:14       -4.359209        0.1251
GPMin:    5 20:30:19       -4.373743        0.1024
GPMin:    6 20:30:39       -4.392432        0.1138
GPMin:    7 20:30:45       -4.416587        0.0626
GPMin:    8 20:30:50       -4.422311        0.0621
GPMin:    9 20:31:03       -4.449912        0.0814
GPMin:   10 20:31:14       -4.454180        0.0553
GPMin:   11 20:31:33       -4.454451        0.0438
GPMin:   12 20:31:47       -4.459520        0.0409
GPMin:   13 20:31:53       -4.480692        0.2164
GPMin:   14 20:32:01       -4.517164        0.3594
GPMin:   15 20:32:08       -4.581334        0.3100
GPMin:   16 20:32:15       -4.635311        0.2065
GPMin:   17 20:32:21       -4.672962        0.1880
GPMin:   18 20:32:26       -4.710945        0.1962
GPMin:   19 20:32:33       -4.745707        0.1900
GPMin:   20 20:32:39       -4.779686        0.1568
GPMin:   21 20:32:44       -4.811884        0.1004
GPMin:   22 20:32:51       -4.834749        0.0811
GPMin:   23 20:32:57       -4.851119        0.0761
GPMin:   24 20:33:03       -4.862969        0.0687
GPMin:   25 20:33:09       -4.871424        0.0557
GPMin:   26 20:33:14       -4.878968        0.0394
GPMin:   27 20:33:19       -4.882876        0.0345
GPMin:   28 20:33:24       -4.888870        0.0195
       Step     Time          Energy         fmax
GPMin:    0 20:33:33       -3.168677        1.3523
GPMin:    1 20:33:40       -4.010062        0.6034
GPMin:    2 20:33:47       -4.287968        0.2579
GPMin:    3 20:33:53       -4.354265        0.0976
GPMin:    4 20:33:59       -4.363709        0.1254
GPMin:    5 20:34:05       -4.376798        0.1077
GPMin:    6 20:34:10       -4.392299        0.1318
GPMin:    7 20:34:16       -4.408955        0.1085
GPMin:    8 20:34:27       -4.445961        0.1016
GPMin:    9 20:34:31       -4.448019        0.0579
GPMin:   10 20:34:47       -4.448481        0.0563
GPMin:   11 20:34:53       -4.478491        0.2290
GPMin:   12 20:34:59       -4.487243        0.1365
GPMin:   13 20:35:04       -4.508736        0.1784
GPMin:   14 20:35:10       -4.530819        0.1742
GPMin:   15 20:35:17       -4.547261        0.1858
GPMin:   16 20:35:25       -4.681106        0.1634
GPMin:   17 20:35:33       -4.732541        0.2202
GPMin:   18 20:35:40       -4.739138        0.3560
GPMin:   19 20:35:46       -4.770268        0.3630
GPMin:   20 20:35:51       -4.824051        0.2040
GPMin:   21 20:35:58       -4.845157        0.1149
GPMin:   22 20:36:04       -4.851427        0.0928
GPMin:   23 20:36:11       -4.864667        0.0748
GPMin:   24 20:36:17       -4.875597        0.0481
GPMin:   25 20:36:22       -4.878954        0.0490
GPMin:   26 20:36:27       -4.883566        0.0472
GPMin:   27 20:36:31       -4.886002        0.0385
GPMin:   28 20:36:35       -4.887165        0.0303
GPMin:   29 20:36:40       -4.888413        0.0235
GPMin:   30 20:36:44       -4.889044        0.0219
GPMin:   31 20:36:48       -4.889478        0.0170
       Step     Time          Energy         fmax
GPMin:    0 20:36:56       -3.184413        1.3164
GPMin:    1 20:37:02       -3.974029        0.6201
GPMin:    2 20:37:08       -4.261716        0.3177
GPMin:    3 20:37:13       -4.366235        0.1950
GPMin:    4 20:37:19       -4.397180        0.1976
